who_region,variable,mid_cf,mid_sq,mid_av,lo_cf,lo_sq,lo_av,hi_cf,hi_sq,hi_av,sq_txt,cf_txt,av_txt
SEA,rslt_ly_tbn,9097638.15331461,4007618.87876535,5090019.27454926,5936067.2561541,2768480.35123777,2911401.36978078,12864892.0164818,5283060.74627816,8013996.06162826,"4,010,000 (2,770,000 to 5,280,000)","9,100,000 (5,940,000 to 12,900,000)","5,090,000 (2,910,000 to 8,010,000)"
SEA,rslt_tb_deaths,196486.755827638,80590.4339180306,115896.321909608,121095.575805267,51702.1029807601,65348.7946328044,288785.952009904,111062.327995621,186857.140831501,"  80,600 (51,700 to 111,000)"," 196,000 (121,000 to 289,000)"," 116,000 (65,300 to 187,000)"
SEA,rslt_tb_seq,499586.979575177,217714.027006597,281872.95256858,327438.492201632,150408.911221263,163990.653852768,702705.694996046,286689.794143559,441131.604691644," 218,000 (150,000 to 287,000)"," 500,000 (327,000 to 703,000)"," 282,000 (164,000 to 441,000)"
SEA,rslt_tbm_deaths,27131.0676025133,6586.15838056406,20544.9092219492,11948.2275118977,3685.87660359501,7430.84402961681,52419.1874711988,10503.7454892227,43464.801112641,"   6,590 (3,690 to 10,500)","  27,100 (11,900 to 52,400)","  20,500 (7,430 to 43,500)"
SEA,rslt_tbminc,40770.0954782997,10113.8053869821,30656.2900913176,18547.7923225561,5820.00867504613,11214.3287612593,76088.9589835751,15779.9601937138,62341.4533960311,"  10,100 (5,820 to 15,800)","  40,800 (18,500 to 76,100)","  30,700 (11,200 to 62,300)"
SEA,rslt_tbmseq,13639.0278757864,3527.64700641806,10111.3808693684,6117.95054805229,1987.81006077632,3515.39569908273,25943.4986100249,5624.66858562823,21203.8030028672,"   3,530 (1,990 to 5,620)","  13,600 (6,120 to 25,900)","  10,100 (3,520 to 21,200)"
SEA,rslt_tbmsev_seq,4546.53823021395,1176.48138880007,3370.05684141388,1606.95224411264,493.377943180972,986.693710157111,9897.40066318164,2257.75084187036,7972.95985305507,"   1,180 (493 to 2,260)","   4,550 (1,610 to 9,900)","   3,370 (987 to 7,970)"
SEA,rslt_tbn_deaths,169355.688225125,74004.2755374665,95351.4126876585,102700.859180437,47448.1498011222,51879.1705847846,250795.411595268,102409.55903031,156673.968570716,"  74,000 (47,400 to 102,000)"," 169,000 (103,000 to 251,000)","  95,400 (51,900 to 157,000)"
WPR,rslt_att,75981.5936018553,32923.131968661,43058.4616331944,18986.4352910471,9336.71442952938,9375.89410115684,161548.884986045,63932.6366258215,103143.312460948,"  32,900 (9,340 to 63,900)","  76,000 (19,000 to 162,000)","  43,100 (9,380 to 103,000)"
WPR,rslt_att_cost,24.454118751325,10.4585600481717,13.9955587031534,10.291481478324,4.72110481124177,5.41136134004124,45.5449015573783,18.3762642223119,28.3894055146074,     10 (4.7 to 18),     24 (10 to 46),     14 (5.4 to 28)
WPR,rslt_attm,4568.36103787615,1117.09329108489,3451.26774679125,989.58387970866,297.369808414202,589.259686301887,12874.7713797735,2531.48857238026,10879.5976545195,"   1,120 (297 to 2,530)","   4,570 (990 to 12,900)","   3,450 (589 to 10,900)"
WPR,rslt_attm_cost,1.73252435797794,0.38737596815498,1.34514838982296,0.570112857544497,0.160785435159636,0.362538932327404,4.19529423287894,0.752620171701478,3.55967185129576,      0.39 (0.16 to 0.75),      1.7 (0.57 to 4.2),      1.3 (0.36 to 3.6)
WPR,rslt_attn,71413.2325639792,31806.0386775761,39607.1938864031,17782.880088422,9032.26597026404,8601.99164331124,152317.643795286,61746.0732361846,95739.557725518,"  31,800 (9,030 to 61,700)","  71,400 (17,800 to 152,000)","  39,600 (8,600 to 95,700)"
WPR,rslt_bcg_cost,0,173.770116453744,-173.770116453744,0,66.6971789229125,-369.974510275212,0,369.974510275212,-66.6971789229125,    174 (67 to 370),      0 (0 to 0),   -174 (-370 to -67)
WPR,rslt_bcg_doses,0,78.06491809,-78.06491809,0,78.06491809,-78.06491809,0,78.06491809,-78.06491809,     78 (78 to 78),      0 (0 to 0),    -78 (-78 to -78)
WPR,rslt_cost,24.454118751325,184.031552249993,-159.577433498668,10.291481478324,76.6278500282383,-356.215231092724,45.5449015573783,380.864813601345,-51.7089005756733,    184 (77 to 381),     24 (10 to 46),   -160 (-356 to -52)
WPR,rslt_health,2232.29786276938,2233.50913896872,-1.21127619934006,2231.01673996024,2233.07368587634,-2.15492945774061,2233.23567280483,2233.85758375208,-0.58816371429225,"   2,230 (2,230 to 2,230)","   2,230 (2,230 to 2,230)",     -1.2 (-2.2 to -0.59)
WPR,rslt_hosp_tbm,4568.36103787615,1117.09329108489,3451.26774679125,989.58387970866,297.369808414202,589.259686301887,12874.7713797735,2531.48857238026,10879.5976545195,"   1,120 (297 to 2,530)","   4,570 (990 to 12,900)","   3,450 (589 to 10,900)"
WPR,rslt_inc,148037.205023466,60644.1723106878,87393.0327127784,70819.4801704181,30185.9914700111,38613.7166178918,257587.172629852,99424.9320982206,165626.632645162,"  60,600 (30,200 to 99,400)"," 148,000 (70,800 to 258,000)","  87,400 (38,600 to 166,000)"
WPR,rslt_ly_tb,2.05591466927347,0.873729257965851,1.18218541130762,0.868538185221442,0.38902831948318,0.453584751594007,3.7908224027564,1.49966013331038,2.38858501566932,      0.87 (0.39 to 1.5),      2.1 (0.87 to 3.8),      1.2 (0.45 to 2.4)
WPR,rslt_ly_tbm,0.0533419946248321,0.0129835078715305,0.0403584867533015,0.0116419334925327,0.00346508922579188,0.00700762974888203,0.150337859194574,0.0294653771990563,0.127529819222328,      0.013 (0.00347 to 0.029),      0.053 (0.012 to 0.15),      0.04 (0.00701 to 0.13)
WPR,rslt_ly_tbn,2002572.67464864,860745.750094321,1141826.92455432,853492.698893942,385259.458094483,441064.307039364,3695234.74033418,1475163.5458638,2325699.41415639," 861,000 (385,000 to 1,480,000)","2,000,000 (853,000 to 3,700,000)","1,140,000 (441,000 to 2,330,000)"
WPR,rslt_tb_deaths,37056.0251008494,13514.8655730065,23541.1595278429,21640.0071343394,8574.8217858968,12472.7954486141,57584.2514453572,19253.674501042,40678.8091060302,"  13,500 (8,570 to 19,300)","  37,100 (21,600 to 57,600)","  23,500 (12,500 to 40,700)"
WPR,rslt_tb_seq,110975.570987877,47127.3033455772,63848.2676422995,46153.602302564,20681.4425475806,24129.2264931402,206205.697550368,81258.0496180206,130028.803360638,"  47,100 (20,700 to 81,300)"," 111,000 (46,200 to 206,000)","  63,800 (24,100 to 130,000)"
WPR,rslt_tbm_deaths,6640.02030922424,1154.86957703787,5485.15073218637,2362.90296120223,632.136752394885,1550.29081238741,17768.8226874687,1900.43761071588,16329.2296288064,"   1,150 (632 to 1,900)","   6,640 (2,360 to 17,800)","   5,490 (1,550 to 16,300)"
WPR,rslt_tbminc,10334.6952831764,2057.38533321942,8277.30994995699,3603.03267976427,937.553565440487,2341.42956698907,24845.4535398152,3836.96632135107,21915.1403969805,"   2,060 (938 to 3,840)","  10,300 (3,600 to 24,800)","   8,280 (2,340 to 21,900)"
WPR,rslt_tbmseq,3694.15332391328,902.447523477275,2791.705800436,801.905506044818,241.316165704065,481.750298357868,10414.4944585102,2047.87291300983,8846.12645051031,"    902 (241 to 2,050)","   3,690 (802 to 10,400)","   2,790 (482 to 8,850)"
WPR,rslt_tbmsev_seq,1230.28245333754,300.31950427191,929.962949065632,242.79593276416,72.0000588606674,147.033843523603,3888.10209975222,786.312086328628,3232.07647352381,    300 (72 to 786),"   1,230 (243 to 3,890)","    930 (147 to 3,230)"
WPR,rslt_tbn_deaths,30416.0047916252,12359.9959959687,18056.0087956565,17465.449518191,7865.75777017078,8781.23406379346,47377.838700882,17624.4775868828,31658.701631201,"  12,400 (7,870 to 17,600)","  30,400 (17,500 to 47,400)","  18,100 (8,780 to 31,700)"
